iter,loss,mask-enc,mask-pred,time (ms)
2838,0.00004,97.00000,24.00000,84
2839,0.00078,97.00000,24.00000,82
2840,0.00071,112.00000,20.00000,88
2841,0.00087,109.00000,20.00000,89
2842,0.00005,113.00000,20.00000,130
2843,0.00021,98.00000,24.00000,83
2844,0.00005,92.00000,24.00000,79
2845,0.00117,110.00000,20.00000,87
2846,0.00014,99.00000,24.00000,84
2847,0.00014,115.00000,20.00000,92
2848,0.00063,110.00000,20.00000,89
2849,0.00292,109.00000,20.00000,104
2850,0.00075,115.00000,20.00000,105
2851,0.00086,96.00000,24.00000,80
2852,0.00009,117.00000,20.00000,107
2853,0.00002,110.00000,20.00000,87
2854,0.00074,113.00000,20.00000,90
2855,0.00320,119.00000,20.00000,93
2856,0.00004,116.00000,20.00000,89
2857,0.00010,117.00000,20.00000,92
2858,0.00092,111.00000,20.00000,89
2859,0.00047,114.00000,20.00000,88
2860,0.00003,116.00000,20.00000,92
2861,0.00003,117.00000,20.00000,95
2862,0.00175,117.00000,20.00000,94
2863,0.00004,115.00000,20.00000,92
2864,0.00004,115.00000,20.00000,92
2865,0.00007,111.00000,20.00000,107
2866,0.00043,116.00000,20.00000,104
2867,0.00006,112.00000,20.00000,96
2868,0.00051,117.00000,20.00000,94
2869,0.00271,99.00000,24.00000,83
2870,0.00019,113.00000,20.00000,92
2871,0.00011,119.00000,20.00000,93
2872,0.00014,115.00000,20.00000,91
2873,0.00090,91.00000,24.00000,79
2874,0.00157,99.00000,24.00000,81
2875,0.00020,96.00000,24.00000,83
2876,0.00015,111.00000,20.00000,89
2877,0.01526,137.00000,16.00000,103
2878,0.00084,97.00000,24.00000,81
2879,0.00015,114.00000,20.00000,88
2880,0.00013,133.00000,16.00000,100
2881,0.00014,112.00000,20.00000,104
2882,0.00006,114.00000,20.00000,105
2883,0.00007,114.00000,20.00000,89
2884,0.00010,113.00000,20.00000,93
2885,0.00006,110.00000,20.00000,92
2886,0.00005,115.00000,20.00000,92
2887,0.00008,95.00000,24.00000,81
2888,0.00004,113.00000,20.00000,91
2889,0.00004,111.00000,20.00000,91
2890,0.00008,133.00000,16.00000,102
2891,0.00005,110.00000,20.00000,90
2892,0.00003,115.00000,20.00000,91
2893,0.00006,115.00000,20.00000,92
2894,0.00004,112.00000,20.00000,90
2895,0.00003,98.00000,24.00000,84
2896,0.00005,115.00000,20.00000,93
2897,0.00069,97.00000,24.00000,95
2898,0.00015,92.00000,24.00000,94
2899,0.00041,114.00000,20.00000,122
2900,0.00056,117.00000,20.00000,96
2901,0.00013,112.00000,20.00000,113
2902,0.00002,109.00000,20.00000,93
2903,0.00003,111.00000,20.00000,94
2904,0.00062,102.00000,24.00000,97
2905,0.00103,116.00000,20.00000,92
2906,0.00150,114.00000,20.00000,91
2907,0.00009,93.00000,24.00000,83
2908,0.00003,115.00000,20.00000,94
2909,0.00055,113.00000,20.00000,92
2910,0.00043,114.00000,20.00000,92
2911,0.00008,117.00000,20.00000,93
2912,0.00015,115.00000,20.00000,93
2913,0.00095,105.00000,20.00000,107
2914,0.00142,113.00000,20.00000,104
2915,0.00039,113.00000,20.00000,111
2916,0.00088,112.00000,20.00000,89
2917,0.00042,89.00000,24.00000,81
2918,0.00011,114.00000,20.00000,90
2919,0.00145,115.00000,20.00000,93
2920,0.00049,113.00000,20.00000,91
2921,0.00008,119.00000,20.00000,95
2922,0.00006,132.00000,16.00000,101
2923,0.00002,110.00000,20.00000,89
2924,0.00003,110.00000,20.00000,90
2925,0.00003,93.00000,24.00000,81
2926,0.00082,113.00000,20.00000,91
2927,0.00187,114.00000,20.00000,128
2928,0.00015,118.00000,20.00000,93
2929,0.00008,110.00000,20.00000,105
2930,0.00006,111.00000,20.00000,92
2931,0.00012,115.00000,20.00000,92
2932,0.00058,113.00000,20.00000,92
2933,0.00604,112.00000,20.00000,89
2934,0.00014,119.00000,20.00000,94
2935,0.00375,115.00000,20.00000,93
2936,0.00007,95.00000,24.00000,84
2937,0.00013,106.00000,24.00000,89
2938,0.00006,99.00000,24.00000,84
2939,0.00015,104.00000,24.00000,83
2940,0.00008,117.00000,20.00000,93
2941,0.00002,135.00000,16.00000,103
2942,0.00070,110.00000,20.00000,89
2943,0.00058,96.00000,24.00000,80
2944,0.00002,111.00000,20.00000,90
2945,0.00006,112.00000,20.00000,104
2946,0.00006,101.00000,24.00000,96
2947,0.00002,95.00000,24.00000,92
2948,0.00007,114.00000,20.00000,89
2949,0.00007,115.00000,20.00000,93
2950,0.00003,102.00000,24.00000,85
2951,0.00004,115.00000,20.00000,92
2952,0.00005,115.00000,20.00000,93
2953,0.00003,132.00000,16.00000,98
2954,0.00004,104.00000,24.00000,89
2955,0.00004,109.00000,20.00000,90
2956,0.00001,115.00000,20.00000,93
2957,0.00005,113.00000,20.00000,91
2958,0.00038,109.00000,20.00000,89
2959,0.00002,133.00000,16.00000,101
2960,0.00001,114.00000,20.00000,93
2961,0.00094,109.00000,20.00000,105
2962,0.00002,113.00000,20.00000,104
2963,0.00158,115.00000,20.00000,99
2964,0.00006,97.00000,24.00000,84
2965,0.00004,95.00000,24.00000,83
2966,0.00002,131.00000,16.00000,100
2967,0.00003,107.00000,20.00000,86
2968,0.00002,113.00000,20.00000,93
2969,0.00002,113.00000,20.00000,92
2970,0.00097,113.00000,20.00000,92
2971,0.00003,102.00000,24.00000,85
2972,0.00002,94.00000,24.00000,81
2973,0.00005,100.00000,24.00000,85
2974,0.00070,111.00000,20.00000,91
2975,0.00116,110.00000,20.00000,88
2976,0.00005,113.00000,20.00000,90
2977,0.00049,116.00000,20.00000,110
2978,0.00003,114.00000,20.00000,107
2979,0.00028,96.00000,24.00000,81
2980,0.00326,103.00000,24.00000,87
2981,0.00006,115.00000,20.00000,95
2982,0.00040,98.00000,24.00000,84
2983,0.00118,91.00000,24.00000,83
2984,0.00004,117.00000,20.00000,104
2985,0.00004,105.00000,24.00000,90
2986,0.00129,111.00000,20.00000,91
2987,0.00005,112.00000,20.00000,91
2988,0.00048,101.00000,24.00000,90
2989,0.00005,111.00000,20.00000,90
2990,0.00002,110.00000,20.00000,90
2991,0.00006,116.00000,20.00000,91
2992,0.00003,96.00000,24.00000,82
2993,0.00007,117.00000,20.00000,111
2994,0.00206,111.00000,20.00000,96
2995,0.00014,110.00000,20.00000,90
2996,0.00014,105.00000,20.00000,86
2997,0.00095,117.00000,20.00000,94
2998,0.01454,118.00000,20.00000,96
2999,0.01638,97.00000,24.00000,83
3000,0.00020,117.00000,20.00000,95
3001,0.00019,90.00000,24.00000,78
3002,0.00012,117.00000,20.00000,94
3003,0.00076,113.00000,20.00000,91
3004,0.01617,90.00000,24.00000,78
3005,0.00045,99.00000,24.00000,83
3006,0.00086,96.00000,24.00000,80
3007,0.00065,112.00000,20.00000,90
3008,0.00068,115.00000,20.00000,93
3009,0.00008,116.00000,20.00000,107
3010,0.00011,119.00000,20.00000,110
3011,0.00060,116.00000,20.00000,93
3012,0.00007,113.00000,20.00000,91
3013,0.00100,116.00000,20.00000,93
3014,0.00013,109.00000,20.00000,88
3015,0.00043,94.00000,24.00000,82
3016,0.00007,108.00000,20.00000,85
3017,0.00009,115.00000,20.00000,94
3018,0.00039,110.00000,20.00000,89
3019,0.00005,114.00000,20.00000,90
3020,0.00012,117.00000,20.00000,93
3021,0.00017,113.00000,20.00000,90
3022,0.00005,90.00000,24.00000,79
3023,0.00006,98.00000,24.00000,84
3024,0.00006,114.00000,20.00000,90
3025,0.00005,135.00000,16.00000,119
3026,0.00021,107.00000,20.00000,88
3027,0.00063,109.00000,20.00000,89
3028,0.00027,113.00000,20.00000,90
3029,0.00102,115.00000,20.00000,93
3030,0.00034,113.00000,20.00000,92
3031,0.00015,87.00000,24.00000,78
3032,0.00003,115.00000,20.00000,92
3033,0.00004,95.00000,24.00000,82
3034,0.00042,133.00000,16.00000,101
3035,0.00005,114.00000,20.00000,91
3036,0.00010,113.00000,20.00000,91
3037,0.00007,113.00000,20.00000,91
3038,0.00002,103.00000,24.00000,85
3039,0.00002,115.00000,20.00000,92
3040,0.00015,113.00000,20.00000,91
3041,0.00020,110.00000,20.00000,103
3042,0.00004,132.00000,16.00000,114
3043,0.00006,117.00000,20.00000,97
3044,0.00092,89.00000,24.00000,83
3045,0.00002,106.00000,20.00000,86
3046,0.00085,95.00000,24.00000,83
3047,0.00054,113.00000,20.00000,92
3048,0.00004,109.00000,20.00000,89
3049,0.00052,111.00000,20.00000,92
3050,0.00093,110.00000,20.00000,88
3051,0.00053,108.00000,20.00000,87
3052,0.00021,113.00000,20.00000,93
3053,0.00087,116.00000,20.00000,91
3054,0.00036,118.00000,20.00000,96
3055,0.00038,111.00000,20.00000,90
3056,0.00147,110.00000,20.00000,90
3057,0.00050,114.00000,20.00000,104
3058,0.00892,116.00000,20.00000,99
3059,0.00097,97.00000,24.00000,83
3060,0.00030,116.00000,20.00000,92
3061,0.00094,113.00000,20.00000,90
3062,0.00006,114.00000,20.00000,91
3063,0.00084,111.00000,20.00000,91
3064,0.00005,113.00000,20.00000,95
3065,0.00010,115.00000,20.00000,93
3066,0.00004,112.00000,20.00000,88
3067,0.00006,98.00000,24.00000,82
3068,0.00088,117.00000,20.00000,95
3069,0.00005,95.00000,24.00000,82
3070,0.00086,115.00000,20.00000,93
3071,0.00037,103.00000,24.00000,85
3072,0.00004,88.00000,24.00000,76
3073,0.00006,97.00000,24.00000,96
3074,0.00049,116.00000,20.00000,101
3075,0.00013,110.00000,20.00000,95
3076,0.00008,113.00000,20.00000,92
3077,0.00136,117.00000,20.00000,95
3078,0.00121,113.00000,20.00000,91
3079,0.00077,98.00000,24.00000,83
3080,0.00029,113.00000,20.00000,90
3081,0.00034,117.00000,20.00000,93
3082,0.00005,99.00000,24.00000,83
3083,0.00071,114.00000,20.00000,90
3084,0.00002,114.00000,20.00000,89
3085,0.00004,133.00000,16.00000,101
3086,0.00003,105.00000,24.00000,89
3087,0.00085,95.00000,24.00000,81
3088,0.00001,100.00000,24.00000,85
3089,0.00002,120.00000,20.00000,105
3090,0.00020,133.00000,16.00000,104
3091,0.00095,132.00000,16.00000,98
3092,0.00070,105.00000,24.00000,88
3093,0.00013,118.00000,20.00000,91
3094,0.00070,93.00000,24.00000,81
3095,0.00006,95.00000,24.00000,82
3096,0.00003,118.00000,20.00000,94
3097,0.00003,110.00000,20.00000,88
3098,0.00007,108.00000,20.00000,88
3099,0.00005,111.00000,20.00000,91
3100,0.00148,112.00000,20.00000,89
3101,0.00005,113.00000,20.00000,92
3102,0.00175,109.00000,20.00000,88
3103,0.00013,110.00000,20.00000,88
3104,0.00003,112.00000,20.00000,89
3105,0.00150,114.00000,20.00000,103
3106,0.00005,118.00000,20.00000,102
3107,0.00037,115.00000,20.00000,90
3108,0.00008,98.00000,24.00000,82
3109,0.00006,113.00000,20.00000,90
3110,0.00105,114.00000,20.00000,88
3111,0.00018,117.00000,20.00000,92
3112,0.00151,117.00000,20.00000,91
3113,0.00019,134.00000,16.00000,99
3114,0.00006,112.00000,20.00000,88
3115,0.00011,132.00000,16.00000,97
3116,0.00005,116.00000,20.00000,90
3117,0.00005,101.00000,24.00000,83
3118,0.00005,108.00000,20.00000,85
3119,0.00009,113.00000,20.00000,90
3120,0.00012,111.00000,20.00000,90
3121,0.00011,113.00000,20.00000,108
3122,0.00004,99.00000,24.00000,92
3123,0.00183,114.00000,20.00000,90
3124,0.00004,111.00000,20.00000,90
3125,0.00110,115.00000,20.00000,93
3126,0.00227,114.00000,20.00000,89
3127,0.00004,93.00000,24.00000,82
3128,0.00103,117.00000,20.00000,92
3129,0.00007,113.00000,20.00000,99
3130,0.00055,91.00000,24.00000,82
3131,0.00079,115.00000,20.00000,91
3132,0.00017,114.00000,20.00000,90
3133,0.00013,119.00000,20.00000,94
3134,0.00036,101.00000,24.00000,84
3135,0.00004,113.00000,20.00000,90
3136,0.00004,92.00000,24.00000,78
3137,0.00011,117.00000,20.00000,109
3138,0.00010,113.00000,20.00000,113
3139,0.00009,100.00000,24.00000,83
3140,0.00009,115.00000,20.00000,91
3141,0.00011,109.00000,20.00000,90
3142,0.00054,90.00000,24.00000,80
3143,0.00007,110.00000,20.00000,87
3144,0.00009,110.00000,20.00000,88
3145,0.00009,111.00000,20.00000,91
3146,0.00008,114.00000,20.00000,91
3147,0.00009,133.00000,16.00000,103
3148,0.00008,112.00000,20.00000,88
3149,0.00008,132.00000,16.00000,99
3150,0.00006,86.00000,24.00000,77
3151,0.00007,133.00000,16.00000,102
3152,0.00038,107.00000,20.00000,86
3153,0.00034,111.00000,20.00000,106
3154,0.00005,133.00000,16.00000,107
3155,0.00045,109.00000,20.00000,92
3156,0.00080,113.00000,20.00000,90
3157,0.00228,115.00000,20.00000,92
3158,0.00047,91.00000,24.00000,89
3159,0.00008,110.00000,20.00000,88
3160,0.00015,109.00000,20.00000,90
3161,0.00010,113.00000,20.00000,92
3162,0.00009,108.00000,20.00000,89
3163,0.00562,112.00000,20.00000,87
3164,0.00201,92.00000,24.00000,81
3165,0.00063,132.00000,16.00000,98
3166,0.00004,106.00000,24.00000,88
3167,0.00004,117.00000,20.00000,93
3168,0.00005,134.00000,16.00000,100
3169,0.00005,89.00000,24.00000,92
3170,0.00004,118.00000,20.00000,101
3171,0.00004,117.00000,20.00000,102
3172,0.00003,99.00000,24.00000,83
3173,0.00003,96.00000,24.00000,79
3174,0.00003,131.00000,16.00000,100
3175,0.00003,95.00000,24.00000,80
3176,0.00004,114.00000,20.00000,89
3177,0.00001,102.00000,24.00000,94
3178,0.00009,115.00000,20.00000,91
3179,0.00003,109.00000,20.00000,89
3180,0.00005,92.00000,24.00000,80
3181,0.00003,111.00000,20.00000,89
3182,0.00003,114.00000,20.00000,90
3183,0.00005,108.00000,20.00000,86
3184,0.00004,114.00000,20.00000,91
3185,0.00003,110.00000,20.00000,113
3186,0.00003,111.00000,20.00000,101
3187,0.00084,94.00000,24.00000,86
3188,0.00005,136.00000,16.00000,99
3189,0.00006,114.00000,20.00000,90
3190,0.00004,116.00000,20.00000,93
3191,0.00061,116.00000,20.00000,89
3192,0.00007,114.00000,20.00000,110
3193,0.00010,115.00000,20.00000,106
3194,0.00004,95.00000,24.00000,80
3195,0.00003,110.00000,20.00000,90
3196,0.00003,94.00000,24.00000,81
3197,0.00004,112.00000,20.00000,95
3198,0.00003,113.00000,20.00000,91
3199,0.00005,92.00000,24.00000,79
3200,0.00004,97.00000,24.00000,81
3201,0.00003,112.00000,20.00000,104
3202,0.00004,114.00000,20.00000,105
3203,0.00005,116.00000,20.00000,92
3204,0.00007,109.00000,20.00000,88
3205,0.00038,112.00000,20.00000,89
3206,0.00004,99.00000,24.00000,85
3207,0.00036,108.00000,20.00000,86
3208,0.00069,115.00000,20.00000,93
3209,0.00010,112.00000,20.00000,88
3210,0.00026,135.00000,16.00000,103
3211,0.00004,91.00000,24.00000,84
3212,0.00005,135.00000,16.00000,104
3213,0.00158,93.00000,24.00000,82
3214,0.00086,112.00000,20.00000,88
3215,0.00009,116.00000,20.00000,90
3216,0.00004,109.00000,20.00000,91
3217,0.00006,114.00000,20.00000,116
3218,0.00060,89.00000,24.00000,90
3219,0.00046,113.00000,20.00000,97
3220,0.00014,100.00000,24.00000,84
3221,0.00134,91.00000,24.00000,82
3222,0.00003,110.00000,20.00000,88
3223,0.00144,106.00000,20.00000,86
3224,0.00040,101.00000,24.00000,85
3225,0.00009,109.00000,20.00000,91
3226,0.00009,137.00000,16.00000,104
3227,0.00006,85.00000,24.00000,78
3228,0.00167,110.00000,20.00000,88
3229,0.00008,112.00000,20.00000,89
3230,0.00117,112.00000,20.00000,89
3231,0.00007,111.00000,20.00000,89
3232,0.00006,110.00000,20.00000,89
3233,0.00006,98.00000,24.00000,97
3234,0.00071,95.00000,24.00000,89
3235,0.00003,101.00000,24.00000,94
3236,0.00006,114.00000,20.00000,92
3237,0.00005,132.00000,16.00000,100
3238,0.00203,113.00000,20.00000,91
3239,0.00003,113.00000,20.00000,95
3240,0.00003,113.00000,20.00000,91
3241,0.00004,108.00000,20.00000,86
3242,0.00002,90.00000,24.00000,78
3243,0.00003,119.00000,20.00000,94
3244,0.00002,133.00000,16.00000,102
3245,0.00003,112.00000,20.00000,87
3246,0.00003,112.00000,20.00000,89
3247,0.00003,116.00000,20.00000,90
3248,0.00003,115.00000,20.00000,91
3249,0.00003,117.00000,20.00000,109
3250,0.00048,90.00000,24.00000,91
3251,0.00003,112.00000,20.00000,94
3252,0.00002,133.00000,16.00000,100
3253,0.00006,113.00000,20.00000,89
3254,0.00045,111.00000,20.00000,88
3255,0.00078,94.00000,24.00000,80
3256,0.00008,120.00000,20.00000,90
3257,0.00003,95.00000,24.00000,86
3258,0.00003,119.00000,20.00000,92
3259,0.00009,109.00000,20.00000,89
3260,0.00003,118.00000,20.00000,93
3261,0.00054,117.00000,20.00000,92
3262,0.00006,130.00000,16.00000,97
3263,0.00007,92.00000,24.00000,81
3264,0.00003,97.00000,24.00000,83
3265,0.00166,117.00000,20.00000,111
3266,0.00007,107.00000,20.00000,94
3267,0.00013,94.00000,24.00000,81
3268,0.00579,110.00000,20.00000,88
3269,0.00014,113.00000,20.00000,90
3270,0.00012,115.00000,20.00000,91
3271,0.00078,103.00000,24.00000,84
3272,0.00014,118.00000,20.00000,91
3273,0.00068,117.00000,20.00000,92
3274,0.00045,133.00000,16.00000,100
3275,0.00006,100.00000,24.00000,87
3276,0.00009,118.00000,20.00000,90
3277,0.00017,115.00000,20.00000,91
3278,0.00008,111.00000,20.00000,89
3279,0.00148,117.00000,20.00000,91
3280,0.00009,110.00000,20.00000,87
3281,0.00009,112.00000,20.00000,103
3282,0.00011,112.00000,20.00000,102
3283,0.00116,119.00000,20.00000,93
3284,0.00006,117.00000,20.00000,93
3285,0.00113,102.00000,24.00000,91
3286,0.00007,105.00000,20.00000,85
3287,0.00006,96.00000,24.00000,83
3288,0.00068,94.00000,24.00000,81
3289,0.00014,117.00000,20.00000,93
3290,0.00007,97.00000,24.00000,86
3291,0.00014,113.00000,20.00000,90
3292,0.00008,96.00000,24.00000,81
3293,0.00005,114.00000,20.00000,91
3294,0.00104,116.00000,20.00000,92
3295,0.00006,118.00000,20.00000,93
3296,0.00007,117.00000,20.00000,92
3297,0.00003,112.00000,20.00000,104
3298,0.00002,114.00000,20.00000,91
3299,0.00001,116.00000,20.00000,91
3300,0.00002,116.00000,20.00000,90
3301,0.00002,111.00000,20.00000,89
3302,0.00002,111.00000,20.00000,91
3303,0.00001,94.00000,24.00000,83
3304,0.00002,109.00000,20.00000,90
3305,0.00002,113.00000,20.00000,90
3306,0.00001,93.00000,24.00000,81
3307,0.00002,113.00000,20.00000,92
3308,0.00001,110.00000,20.00000,89
3309,0.00001,113.00000,20.00000,93
3310,0.00001,133.00000,16.00000,101
3311,0.00001,114.00000,20.00000,89
3312,0.00001,114.00000,20.00000,91
3313,0.00004,112.00000,20.00000,102
3314,0.00002,93.00000,24.00000,86
3315,0.00172,111.00000,20.00000,89
3316,0.00006,113.00000,20.00000,92
3317,0.00127,97.00000,24.00000,83
3318,0.00091,114.00000,20.00000,92
3319,0.00056,111.00000,20.00000,90
3320,0.00006,113.00000,20.00000,93
3321,0.00067,114.00000,20.00000,91
3322,0.00048,111.00000,20.00000,90
3323,0.00007,105.00000,20.00000,85
3324,0.00270,89.00000,24.00000,79
3325,0.00008,119.00000,20.00000,93
3326,0.00071,93.00000,24.00000,81
3327,0.00002,113.00000,20.00000,90
3328,0.00040,114.00000,20.00000,90
3329,0.00012,115.00000,20.00000,106
3330,0.00010,112.00000,20.00000,93
3331,0.00153,110.00000,20.00000,94
3332,0.00225,115.00000,20.00000,98
3333,0.00011,111.00000,20.00000,89
3334,0.00026,133.00000,16.00000,102
3335,0.00122,94.00000,24.00000,83
3336,0.00009,115.00000,20.00000,92
3337,0.00012,112.00000,20.00000,89
3338,0.00009,115.00000,20.00000,93
3339,0.00010,109.00000,20.00000,89
3340,0.00011,119.00000,20.00000,94
3341,0.00368,101.00000,24.00000,84
3342,0.00012,116.00000,20.00000,91
3343,0.00010,105.00000,20.00000,87
3344,0.00010,116.00000,20.00000,90
3345,0.00004,115.00000,20.00000,106
3346,0.00009,119.00000,20.00000,105
3347,0.00003,95.00000,24.00000,82
3348,0.00005,110.00000,20.00000,87
3349,0.00003,117.00000,20.00000,92
3350,0.00002,113.00000,20.00000,91
3351,0.00004,116.00000,20.00000,89
3352,0.00013,113.00000,20.00000,91
3353,0.00002,112.00000,20.00000,89
3354,0.00219,92.00000,24.00000,79
3355,0.00003,114.00000,20.00000,90
3356,0.00019,118.00000,20.00000,93
3357,0.00007,114.00000,20.00000,90
3358,0.00002,114.00000,20.00000,91
3359,0.00002,111.00000,20.00000,91
3360,0.00011,118.00000,20.00000,94
3361,0.00098,108.00000,20.00000,98
3362,0.00064,135.00000,16.00000,107
3363,0.00131,111.00000,20.00000,137
3364,0.00006,94.00000,24.00000,80
3365,0.00004,99.00000,24.00000,82
3366,0.00003,109.00000,20.00000,88
3367,0.00085,112.00000,20.00000,87
3368,0.00003,113.00000,20.00000,89
3369,0.00056,115.00000,20.00000,93
3370,0.00008,132.00000,16.00000,99
3371,0.00003,99.00000,24.00000,83
3372,0.00005,108.00000,20.00000,86
3373,0.00013,113.00000,20.00000,90
3374,0.00003,112.00000,20.00000,89
3375,0.00005,98.00000,24.00000,84
3376,0.00004,129.00000,16.00000,99
3377,0.00020,112.00000,20.00000,103
3378,0.00074,117.00000,20.00000,107
3379,0.00004,115.00000,20.00000,92
3380,0.00006,110.00000,20.00000,88
3381,0.00041,112.00000,20.00000,111
3382,0.00007,91.00000,24.00000,80
3383,0.00002,114.00000,20.00000,88
3384,0.00004,114.00000,20.00000,89
3385,0.00003,87.00000,24.00000,78
3386,0.00009,117.00000,20.00000,92
3387,0.00004,109.00000,20.00000,95
3388,0.00003,113.00000,20.00000,92
3389,0.00045,114.00000,20.00000,90
3390,0.00016,109.00000,20.00000,104
3391,0.00028,95.00000,24.00000,150
3392,0.00112,113.00000,20.00000,90
3393,0.00004,112.00000,20.00000,87
3394,0.00003,116.00000,20.00000,91
3395,0.00050,93.00000,24.00000,79
3396,0.00041,92.00000,24.00000,77
3397,0.00052,101.00000,24.00000,82
3398,0.00109,105.00000,20.00000,83
3399,0.00094,114.00000,20.00000,87
3400,0.00097,109.00000,20.00000,87
3401,0.00005,129.00000,16.00000,96
3402,0.00003,97.00000,24.00000,83
3403,0.00003,109.00000,20.00000,87
3404,0.00057,114.00000,20.00000,89
3405,0.00009,96.00000,24.00000,79
3406,0.00015,115.00000,20.00000,90
3407,0.00072,110.00000,20.00000,93
3408,0.00006,102.00000,24.00000,83
3409,0.00024,112.00000,20.00000,129
3410,0.00008,113.00000,20.00000,110
3411,0.00024,93.00000,24.00000,94
3412,0.00063,89.00000,24.00000,76
3413,0.00005,97.00000,24.00000,88
3414,0.00007,94.00000,24.00000,78
3415,0.00007,132.00000,16.00000,97
3416,0.00008,98.00000,24.00000,81
3417,0.00008,113.00000,20.00000,90
3418,0.00007,114.00000,20.00000,88
3419,0.00006,109.00000,20.00000,88
3420,0.00005,117.00000,20.00000,92
3421,0.00005,95.00000,24.00000,79
3422,0.00005,138.00000,16.00000,100
3423,0.00007,110.00000,20.00000,92
3424,0.00007,109.00000,20.00000,95
3425,0.00007,114.00000,20.00000,105
3426,0.00006,107.00000,20.00000,101
3427,0.00052,112.00000,20.00000,99
3428,0.00003,134.00000,16.00000,108
3429,0.00222,113.00000,20.00000,92
3430,0.00009,116.00000,20.00000,94
3431,0.00065,92.00000,24.00000,82
3432,0.00166,119.00000,20.00000,97
3433,0.00006,120.00000,20.00000,94
3434,0.00009,91.00000,24.00000,85
3435,0.00246,118.00000,20.00000,94
3436,0.00034,116.00000,20.00000,93
3437,0.00044,115.00000,20.00000,95
3438,0.00002,116.00000,20.00000,92
3439,0.00125,114.00000,20.00000,93
3440,0.00007,115.00000,20.00000,93
3441,0.00002,113.00000,20.00000,114
3442,0.00002,132.00000,16.00000,117
3443,0.00004,113.00000,20.00000,121
3444,0.00001,87.00000,24.00000,78
3445,0.00003,115.00000,20.00000,95
3446,0.00003,119.00000,20.00000,96
3447,0.00148,113.00000,20.00000,93
3448,0.00047,100.00000,24.00000,86
3449,0.00006,95.00000,24.00000,88
3450,0.00061,96.00000,24.00000,83
3451,0.00005,120.00000,20.00000,93
3452,0.00006,95.00000,24.00000,84
3453,0.00001,112.00000,20.00000,87
3454,0.00017,111.00000,20.00000,91
3455,0.00001,113.00000,20.00000,92
3456,0.00004,95.00000,24.00000,81
3457,0.00002,94.00000,24.00000,94
3458,0.00040,115.00000,20.00000,97
3459,0.00002,112.00000,20.00000,93
3460,0.00003,112.00000,20.00000,92
3461,0.00003,113.00000,20.00000,94
3462,0.00015,108.00000,20.00000,88
3463,0.00003,108.00000,24.00000,92
3464,0.00006,111.00000,20.00000,93
3465,0.00017,113.00000,20.00000,92
3466,0.00040,132.00000,16.00000,100
3467,0.00003,100.00000,24.00000,85
3468,0.00019,112.00000,20.00000,110
3469,0.00004,115.00000,20.00000,91
3470,0.00011,111.00000,20.00000,90
3471,0.00002,118.00000,20.00000,97
3472,0.00070,109.00000,20.00000,87
3473,0.00060,132.00000,16.00000,121
3474,0.00008,115.00000,20.00000,96
3475,0.00003,111.00000,20.00000,91
3476,0.00004,108.00000,20.00000,87
3477,0.00039,87.00000,24.00000,149
3478,0.00005,95.00000,24.00000,84
3479,0.00126,112.00000,20.00000,93
3480,0.00008,114.00000,20.00000,92
3481,0.00089,115.00000,20.00000,93
3482,0.00002,109.00000,20.00000,89
3483,0.00004,110.00000,20.00000,89
3484,0.00071,99.00000,24.00000,83
3485,0.00004,96.00000,24.00000,81
3486,0.00010,114.00000,20.00000,91
3487,0.00063,111.00000,20.00000,90
3488,0.00055,109.00000,20.00000,90
3489,0.00003,114.00000,20.00000,104
3490,0.00006,94.00000,24.00000,91
3491,0.00004,113.00000,20.00000,96
3492,0.00004,133.00000,16.00000,99
3493,0.00048,100.00000,24.00000,83
3494,0.00004,114.00000,20.00000,89
3495,0.00007,116.00000,20.00000,90
3496,0.00004,112.00000,20.00000,87
3497,0.00004,112.00000,20.00000,90
3498,0.00046,116.00000,20.00000,90
3499,0.00004,101.00000,24.00000,85
3500,0.00006,115.00000,20.00000,91
3501,0.00004,114.00000,20.00000,90
3502,0.00004,117.00000,20.00000,91
3503,0.00004,117.00000,20.00000,92
3504,0.00003,129.00000,16.00000,101
3505,0.00043,113.00000,20.00000,106
3506,0.00050,113.00000,20.00000,106
3507,0.00006,115.00000,20.00000,107
3508,0.00002,117.00000,20.00000,92
3509,0.00006,131.00000,16.00000,106
3510,0.00005,113.00000,20.00000,92
3511,0.00003,100.00000,24.00000,92
3512,0.00014,117.00000,20.00000,92
3513,0.00003,113.00000,20.00000,92
3514,0.00012,109.00000,20.00000,90
3515,0.00008,132.00000,16.00000,113
3516,0.00002,110.00000,20.00000,89
3517,0.00007,103.00000,24.00000,86
3518,0.00002,118.00000,20.00000,106
3519,0.00003,114.00000,20.00000,113
3520,0.00008,116.00000,20.00000,92
3521,0.00002,113.00000,20.00000,107
3522,0.00098,112.00000,20.00000,90
3523,0.00005,114.00000,20.00000,94
3524,0.00003,115.00000,20.00000,92
3525,0.00072,113.00000,20.00000,97
3526,0.00014,114.00000,20.00000,89
3527,0.00002,116.00000,20.00000,90
3528,0.00001,111.00000,20.00000,89
3529,0.00002,87.00000,24.00000,78
3530,0.00066,114.00000,20.00000,89
3531,0.00077,113.00000,20.00000,90
3532,0.00167,101.00000,24.00000,84
3533,0.00015,114.00000,20.00000,90
3534,0.00003,114.00000,20.00000,90
3535,0.00055,109.00000,20.00000,87
